adult,belongs_to_collection,budget,genres,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count
False,"{'id': 378025, 'name': 'Die Fritz Lang Indien-Edition', 'poster_path': '/oj8jmNSLqt5VQ1EtYlGtxZH3ue6.jpg', 'backdrop_path': '/j8ReUIauao93spNIC3SqruD3Noo.jpg'}",0,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,70555,tt0052924,de,Das Indische Grabmal,"Seetha and Harold Berger are rescued from the desert by a caravan and brought to a small village. However, the greedy owner of the house where they are lodged betrays the law of hospitality and reveals their location to Prince Ramigani. The couple tries to escape but is hunted and captured by Ramigani and his men. Meanwhile Irene Rhode and her husband Walter Rhode suspect that Maharaja Chandra is not telling the truth about Harold's destiny. The conspirator Ramigani forces Seetha to accept to get married with Chandra to provoke the wrath of the priests and get the alliance of Prince Padhu and his army. In the meantime, Harold succeeds in escaping from the dungeon and seeks out Seetha to save her.",1.277919,/h2QXAuwEN3e88yk31t9nGLF9UXo.jpg,"[{'name': 'Critérion Film', 'id': 10563}, {'name': 'Rizzoli Film', 'id': 12778}, {'name': 'Central Cinema Company Film (CCC)', 'id': 18908}, {'name': 'Regina Productions', 'id': 44507}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}]",1959-01-22,0.0,97.0,"[{'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,Der deutsche Millionen-Film!,The Indian Tomb,False,5.9,17.0
False,,0,"[{'id': 35, 'name': 'Comedy'}]",,17974,tt0062271,it,Signore & signori,"A citizen of the Veneto in her sixties. Three stories of ""love in the country"".",1.27765,/npguGro82P1njkBAjObr0u2RQQF.jpg,[],"[{'iso_3166_1': 'IT', 'name': 'Italy'}, {'iso_3166_1': 'FR', 'name': 'France'}]",1965-01-01,0.0,115.0,"[{'iso_639_1': 'it', 'name': 'Italiano'}]",Released,,"The Birds, the Bees and the Italians",False,5.6,10.0
False,,250000,"[{'id': 80, 'name': 'Crime'}, {'id': 27, 'name': 'Horror'}]",http://www.longpigsthefilm.com/,74727,tt0971204,en,Long Pigs,"A documentary by two desperate young filmmakers who stumble upon the ultimate subject, a 33 year old cannibalistic serial killer named Anthony McAllister",1.277626,/hGEu5SI50P9Vzq0ceYk2GQP0n4X.jpg,[],[],2010-05-18,0.0,81.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Two desperate filmmakers began a documentary about a cannibalistic-serial killer. What follows is their actual footage.,Long Pigs,False,5.1,8.0
False,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10769, 'name': 'Foreign'}, {'id': 27, 'name': 'Horror'}]",,36577,tt1425928,ja,吸血少女対少女フランケン,"High school student Mizushima receives Valentines Day chocolates from the new student, Monami. Little did she know that the chocolates contained traces of Monami's vampire blood. He gets infected from eating them and Monami confesses that she wants to live with him forever as vampires. Meanwhile, Mizushima decides that he wants to fully become a vampire with Monami's help. Keiko, Mizushima's girl friend, sees the two on the school rooftop kissing and in a state of hysteria, attempts to throw Monami off the roof but falls off herself instead. Keiko dies but her father, Kenji Furano, the mad scientist, resurrects her as Franken girl. Thus begins a deadly combat between Franken Keiko and Vampire Monami in the name of love.",1.27754,/juMvIRXczuj1kHBo6NE1wvh18ke.jpg,[],"[{'iso_3166_1': 'JP', 'name': 'Japan'}]",2009-09-09,0.0,84.0,"[{'iso_639_1': 'ja', 'name': '日本語'}]",Released,,Vampire Girl vs. Frankenstein Girl,False,5.2,23.0
False,,0,"[{'id': 10769, 'name': 'Foreign'}, {'id': 18, 'name': 'Drama'}]",,47850,tt0079759,it,Prova d'orchestra,"Orchestra Rehearsal (Italian: Prova d'orchestra) is a 1978 Italian film directed by Federico Fellini. It follows an Italian orchestra as the members go on strike against the conductor. The film was shown out of competition at the 1979 Cannes Film Festival. Considered by some to be underrated Orchestra Rehearsal was the last collaboration between composer Nino Rota and Fellini, due to Rota's death in 1979.",1.277491,/h3qnkW5CPloldntyvW5odzhK9Nk.jpg,[],"[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'IT', 'name': 'Italy'}]",1978-10-01,0.0,70.0,"[{'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'it', 'name': 'Italiano'}]",Released,,Orchestra Rehearsal,False,5.5,16.0
False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",http://wwws.warnerbros.co.jp/incitemill/,63484,tt1586753,ja,インシテミル ７日間のデス・ゲーム,"Ten people gather together at a complex named “Ankikan” after hearing of a short term job paying 112,000 Yen ($1,236 USD) per hour. The ten people are informed that they will be monitored 24 hours a day for 7 days straight in a psychological experiment. They are then sent to individual rooms with a different weapon located in each room. Once they are locked in they learn the rules of the psychological experiment. 1.) Each person must return to their room by 10 PM. 2.) At the end of 7 days or when there are only two surviving members left alive the experiment will end. The next day a person is found shot to death. Now, what looked like a dream job will turn into a nightmare ...",1.277397,/ajO84qG3C6OAsuXOO9e5v9VzGmV.jpg,"[{'name': 'Warner Bros.', 'id': 6194}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",2010-10-16,0.0,107.0,"[{'iso_639_1': 'ja', 'name': '日本語'}]",Released,,The Incite Mill,False,5.5,11.0
False,,0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",,15810,tt0452692,en,The Tender Hook,"The story is about Iris' rise to the apex of a love/power triangle that includes her roguish English lover, McHeath and Art, an earnest young boxer. Within the flawed moral landscape, each character struggles to establish their sovereignty.",1.277157,/5bgp9Sv0g9WORErlXI7uvdANkg4.jpg,[],"[{'iso_3166_1': 'AU', 'name': 'Australia'}]",2008-09-18,0.0,103.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,The Tender Hook,False,4.0,1.0
False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",http://www.nbc.com/sound-of-music/,231401,tt3141866,en,The Sound of Music Live!,"This new version of ""The Sound of Music"" will be a faithful adaptation of the original stage musical, to retell the story for a whole new generation. And more than that, it will be broadcast LIVE, adding a whole new level of immediacy and excitement. Get ready to reintroduce your family to the most joyful, most emotional and most musical family adventure of them all. Three-hour live event.",1.277081,/qSRnM80b2Fj1w74xUK27TlxfNZU.jpg,[],[],2013-12-05,0.0,180.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,The Sound of Music Live!,False,5.9,17.0
False,,0,"[{'id': 12, 'name': 'Adventure'}]",,6962,tt0314226,de,Das Jesus Video,"STEFFEN VOGT, aged around 25, is helping out at a German archeological excavation in Israel when he finds a 2,000-year-old skeleton holding the instructions for a video camera dating from the year 2003. The bones also show traces of the present day. His theory of a time-traveler who made a video of Jesus is laughed at by everyone, however, including SHARON, an attractive Israeli woman he adores. Although no one appears to believe him, his find certainly seems to have generated interest: Steffen is attacked shortly afterwards in his hotel room by strange men; then he discovers that the German embassy and the secret service are after him; and when his friend DAN is murdered, he goes into hiding.",1.277066,/oGNNm9cwSGQ7kdxIgtaYh0c7cTT.jpg,"[{'name': 'GFP Medienfonds', 'id': 198}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}]",2002-12-05,0.0,182.0,"[{'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,An adventure that started 2000 years ago...,The Hunt for the Hidden Relic,False,6.0,13.0
False,,0,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 27, 'name': 'Horror'}]",,35668,tt0062360,en,They Came from Beyond Space,A group of scientists are possessed by a alien force when they investigate a meteor shower in a rural field.,1.27689,/tl63OWA5lFneaGHgONli3VTdMS1.jpg,"[{'name': 'Amicus Productions', 'id': 4630}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",1967-05-01,0.0,85.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Conquerors from a Dying World Invade Earth!,They Came from Beyond Space,False,6.0,9.0
False,,0,[],,140873,tt2402200,en,That Guy... Who Was in That Thing,"Documentary about sixteen actors who detail their ups and downs as they struggle to forge careers in Hollywood. They've played cops, lawyers, bosses, best friends, psychopaths, politicians and everything in between. Now you'll know who they are.",1.276872,/k9Qkwf3Zx89YsU7y9UP8OzvwD2w.jpg,"[{'name': 'New Wave Entertainment', 'id': 2953}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2012-01-01,0.0,79.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,That Guy... Who Was in That Thing,False,6.5,10.0
False,,0,"[{'id': 99, 'name': 'Documentary'}]",http://www.getvegucated.com,76127,tt1814930,en,Vegucated,"Vegucated is a guerrilla-style documentary that follows three meat- and cheese-loving New Yorkers who agree to adopt a vegan diet for six weeks and learn what it's all about. They have no idea that so much more than steak is at stake and that the planet's fate may fall on their plates. Lured by tales of weight lost and health regained, they begin to uncover hidden sides of animal agriculture that make them wonder whether solutions offered in films like Food, Inc. go far enough. Before long, they find themselves risking everything to expose an industry they supported just weeks before. But can their convictions carry them through when times get tough? What about on family vacations fraught with skeptical step-dads, carnivorous cousins, and breakfast buffets? Part sociological experiment and part adventure comedy, Vegucated showcases the rapid and at times comedic evolution of three people who are trying their darnedest to change in a culture that seems dead set against it.",1.276738,/vn4687fRxmS5OErVwYnxJADoKW.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2011-01-09,0.0,76.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Vegucated,False,7.5,12.0
False,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,23152,tt0043915,en,People Will Talk,"Successful and well-liked, Dr. Noah Praetorius becomes the victim of a witchhunt at the hands of Professor Elwell, who disdains Praetorius's unorthodox medical views and also questions his relationship with the mysterious, ever-present Mr. Shunderson.",1.276632,/fBFQWiNfVbsg5sPLMQq8m6NGU9W.jpg,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1951-08-29,0.0,110.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'it', 'name': 'Italiano'}]",Released,,People Will Talk,False,6.6,20.0
False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",,168538,tt0084387,en,Nana,"In Zola's Paris, an ingenue arrives at a tony bordello: she's Nana, guileless, but quickly learning to use her erotic innocence to get what she wants. She's an actress for a soft-core filmmaker and soon is the most popular courtesan in Paris, parlaying this into a house, bought for her by a wealthy banker. She tosses him and takes up with her neighbor, a count of impeccable rectitude, and with the count's impressionable son. The count is soon fetching sticks like a dog and mortgaging his lands to satisfy her whims.",1.276602,/pg4PUHRFrgNfACHSh5MITQ2gYch.jpg,"[{'name': 'Cannon Group', 'id': 1444}, {'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}]",[],1983-06-13,0.0,92.0,[],Released,,"Nana, the True Key of Pleasure",False,4.7,3.0
False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",,168538,tt0084387,en,Nana,"In Zola's Paris, an ingenue arrives at a tony bordello: she's Nana, guileless, but quickly learning to use her erotic innocence to get what she wants. She's an actress for a soft-core filmmaker and soon is the most popular courtesan in Paris, parlaying this into a house, bought for her by a wealthy banker. She tosses him and takes up with her neighbor, a count of impeccable rectitude, and with the count's impressionable son. The count is soon fetching sticks like a dog and mortgaging his lands to satisfy her whims.",1.276602,/pg4PUHRFrgNfACHSh5MITQ2gYch.jpg,"[{'name': 'Cannon Group', 'id': 1444}, {'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}]",[],1983-06-13,0.0,92.0,[],Released,,"Nana, the True Key of Pleasure",False,4.7,3.0
False,,0,[],https://www.facebook.com/CruMovie,298540,tt3058906,en,Cru,"A tight knit group of young high school athletes have a terrible crash after winning the state championship -- a catastrophe that will shape all their lives. But as adults, some 15 years later, they come together again for a reunion that will open olds wounds, expose long-hidden secrets -- and pave the road to forgiveness and redemption.",1.276517,/1eSCQVAmwobIMtTqFP7EzKoIdvS.jpg,[],[],2014-06-21,0.0,85.0,[],Released,A single moment can change your life forever.,Cru,False,8.0,2.0
False,,0,"[{'id': 18, 'name': 'Drama'}]",,58257,tt0069225,en,Savage Messiah,"The film fictionalizes the real relationship between French sculptor Henri Gaudier and Polish writer Sophie Brzeska, twenty years his senior, who came to Paris, she says, for its “creative atmosphere.”",1.276455,/ohusjaYQu6iSzGYvSalSFucWf0N.jpg,"[{'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}, {'name': 'Russ-Arts', 'id': 14220}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",1972-06-27,0.0,103.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Every man has a dream that must be realised... a love that must come true... a life that must not stop.,Savage Messiah,False,6.4,11.0
False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,93528,tt0051193,en,Wild Is the Wind,"Wild Is the Wind represents a (perhaps deliberate) reversal of the situation in The Rose Tattoo (1955). Whereas in Tattoo, Anna Magnani played a widow who could never find a man to measure up to her late husband, in Wind her character, Giola, marries widowed rancher Gino (Anthony Quinn), who is haunted by the memory of his first spouse. The situation is dicier in Wind, since Italian immigrant Gino's deceased wife was Giola's sister. Eventually tiring of her husband's mood swings, Giola turns to his son, Bene (Anthony Franciosa), for emotional and sexual gratification. A Hollywood approximation of the Italian neorealist school of filmmaking, Wild Is the Wind was based on Furia, a story by Vittorio Nino Novarese. ~ Hal Erickson, Rovi",1.276352,/rovWX2PUuUho5jnuEOGAD04n3qE.jpg,"[{'name': 'Wallis-Hazen', 'id': 87385}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1957-12-11,0.0,114.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'Español'}]",Released,,Wild Is the Wind,False,7.2,3.0
False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",,35068,tt0067458,en,Murphy's War,"Murphy is the sole survivor of his crew, that has been massacred by a German U-Boat in the closing days of World War II. He is rescued, and ends up at a forgotten mission station near the mouth of the Orinoco, and begins to plot his vengeance. He wishes to sink the U-Boat by means of any method imaginable to him, and sets about to make the courageous attempt, assisted by Louis, the local oil company Administrator.",1.276311,/yTqxBGs5ZyLlzkL5s0La50GMa22.jpg,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Hemdale', 'id': 16593}, {'name': 'Michael Deeley-Peter Yates Films', 'id': 52520}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",1971-07-01,0.0,107.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,,Murphy's War,False,6.4,15.0
False,,0,"[{'id': 18, 'name': 'Drama'}]",,40427,tt0371280,fa,طلای سرخ,"For Hussein, a pizza delivery driver, the imbalance of the social system is thrown in his face wherever he turns. One day when his friend, Ali, shows him the contents of a lost purse, Hussein discovers a receipt of payment and cannot believe the large sum of money someone spent to purchase an expensive necklace. He knows that his pitiful salary will never be enough to afford such luxury. Hussein receives yet another blow when he and Ali are denied entry to an uptown jewelry store because of their appearance. His job allows him a full view of the contrast between rich and poor. He motorbikes every evening to neighborhoods he will never live in, for a closer look at what goes on behind closed doors. But one night, Hussein tastes the luxurious life, before his deep feelings of humiliation push him over the edge.",1.276138,/6vWpymavFJUupvbqHtEoE5DFVfl.jpg,[],"[{'iso_3166_1': 'IR', 'name': 'Iran'}]",2003-09-12,0.0,95.0,"[{'iso_639_1': 'fa', 'name': 'فارسی'}]",Released,,Crimson Gold,False,6.8,18.0
False,,0,"[{'id': 16, 'name': 'Animation'}]",,85221,tt0000682,fr,Fantasmagorie,"The first all-animated film in history, a series of scenes without much narrative structure, but morphing into each other.",1.276073,/5RqlVNAOPgHafAVFjzWWrtblNSh.jpg,"[{'name': 'Société des Etablissements L. Gaumont', 'id': 1342}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",1908-08-17,0.0,2.0,"[{'iso_639_1': 'xx', 'name': 'No Language'}]",Released,,Fantasmagorie,False,6.8,28.0
False,,0,"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}]",,49418,tt0122227,ru,Ostrov sokrovishch,A USSR-made violent farcical yet quite faithful adaptation of the famous Robert Louis Stevenson's book that combines animated sequences with live action parts.,1.276059,/mVVS5nEnnlxAjxk6Wz8Fu1qSrxY.jpg,"[{'name': 'Kievnauchfilm', 'id': 19997}]","[{'iso_3166_1': 'RU', 'name': 'Russia'}]",1988-01-01,0.0,106.0,"[{'iso_639_1': 'ru', 'name': 'Pусский'}]",Released,,Return to Treasure Island,False,6.5,18.0
